Date,Open,High,Low,Close,Volume,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
16-01-18 13:59,12191.03,12305.47,11632.86,11718.81,1509.404,50,54,69,26,66
16-01-18 14:59,11692.02,12152.8,11604.59,11999.99,1379.8929999999998,50,52,69,26,65
16-01-18 15:59,11999.98,12398.0,11942.24,12313.29,1261.5819999999999,50,50,72,26,61
16-01-18 16:59,12313.29,12409.22,11970.05,12089.77,1021.255,52,49,78,27,62
16-01-18 17:59,12074.57,12131.3,11388.92,11388.92,1808.944,53,48,74,27,61
16-01-18 18:59,11388.92,11590.94,11120.91,11554.53,2303.495,53,47,69,28,63
16-01-18 19:59,11526.53,11882.75,11509.32,11532.34,999.201,54,45,69,28,65
16-01-18 20:59,11507.42,11676.87,10940.04,11039.1,1737.9,52,45,67,28,65
16-01-18 21:59,11052.61,11272.96,10415.0,10761.12,3187.623,53,47,71,29,75
16-01-18 22:59,10761.12,11247.78,10162.0,11220.0,3450.5209999999997,56,48,70,30,76
16-01-18 23:59,11247.62,11556.13,10861.24,11386.34,1793.049,57,51,69,32,74
17-01-18 0:59,11393.97,11794.07,11136.46,11143.79,1739.9820000000002,59,55,68,33,69
17-01-18 1:59,11136.5,11609.4,11136.46,11342.97,844.748,55,56,65,33,63
17-01-18 2:59,11304.64,11509.62,10842.2,10985.02,1198.415,54,58,61,34,53
17-01-18 3:59,10985.02,11101.01,10566.99,10948.32,1275.585,54,60,59,34,48
17-01-18 4:59,10958.24,11332.19,10689.44,11191.0,897.0039999999999,53,60,57,36,49
17-01-18 5:59,11189.37,11247.62,10915.61,11135.01,682.18,53,66,62,37,50
17-01-18 6:59,11135.01,11497.42,11107.14,11285.0,781.443,52,67,59,35,55
17-01-18 7:59,11285.0,11408.17,11114.54,11244.42,908.212,51,68,60,33,63
17-01-18 8:59,11243.18,11250.0,10777.46,10947.54,1084.667,51,67,60,30,66
17-01-18 9:59,10947.54,10959.15,10350.0,10540.0,1186.232,47,60,57,26,72
17-01-18 10:59,10540.0,10566.99,10067.0,10071.0,1932.6789999999999,44,55,56,24,76
17-01-18 11:59,10075.99,10646.4,10000.0,10188.05,2198.769,44,53,54,24,78
17-01-18 12:59,10209.86,10801.7,10052.25,10446.28,1576.876,44,50,52,23,79
17-01-18 13:59,10446.28,10545.86,10030.0,10030.0,1590.5079999999998,44,50,54,23,74
17-01-18 14:59,10049.9,10210.0,9500.0,9500.0,4717.157,45,48,54,24,79
17-01-18 15:59,9500.0,9811.83,9222.0,9557.62,3654.671,47,47,55,25,71
17-01-18 16:59,9538.55,10332.17,9526.11,10332.17,2090.89,48,46,55,26,69
17-01-18 17:59,10332.17,10495.77,9902.78,10100.03,2133.349,47,44,54,27,71
17-01-18 18:59,10139.5,10141.42,9755.53,9780.36,1609.336,46,44,56,27,74
17-01-18 19:59,9780.33,10619.89,9780.32,10494.73,1679.152,46,45,55,28,75
17-01-18 20:59,10494.71,11025.17,10358.0,10900.95,2000.3410000000001,46,44,58,28,76
17-01-18 21:59,10900.0,11360.52,10700.0,11360.0,2232.216,47,45,58,28,74
17-01-18 22:59,11360.0,11575.71,11081.62,11163.36,2053.276,48,43,58,29,77
17-01-18 23:59,11163.35,11350.0,10807.13,11191.35,1263.837,50,45,61,30,76
18-01-18 0:59,11199.0,11328.39,10888.39,11308.72,834.497,51,49,59,31,71
18-01-18 1:59,11328.4,11619.0,11144.71,11521.01,1244.9560000000001,50,48,58,31,63
18-01-18 2:59,11525.32,11800.0,11431.47,11731.53,995.7239999999999,48,48,52,31,54
18-01-18 3:59,11731.85,11823.56,11335.29,11421.1,765.164,48,50,55,32,52
18-01-18 4:59,11421.1,11589.73,11146.01,11168.39,807.387,49,52,55,32,47
18-01-18 5:59,11146.01,11219.57,10915.61,11039.18,818.44,51,56,55,35,48
18-01-18 6:59,11039.18,11388.92,11023.87,11218.24,655.145,53,60,55,36,48
18-01-18 7:59,11229.72,11280.0,10693.0,10749.97,792.783,48,58,56,32,50
18-01-18 8:59,10730.99,10997.68,10704.1,10903.07,599.528,46,57,55,28,56
18-01-18 9:59,10903.08,11399.0,10860.61,11250.0,1020.3860000000001,44,53,53,24,63
18-01-18 10:59,11250.0,11380.0,11163.68,11305.74,419.264,44,50,52,24,65
18-01-18 11:59,11344.29,11650.0,11344.29,11568.0,808.9760000000001,41,48,51,22,61
18-01-18 12:59,11568.0,12028.37,11555.01,11749.95,1760.7079999999999,41,48,51,22,61
18-01-18 13:59,11706.11,11967.64,11582.63,11723.98,867.58,44,44,52,24,57
18-01-18 14:59,11723.98,11978.9,11706.06,11978.63,750.1439999999999,43,43,54,24,57
18-01-18 15:59,11978.9,12146.0,11900.0,12089.5,1370.951,42,41,52,25,62
18-01-18 16:59,12074.85,12074.85,11706.06,11785.09,1067.767,44,42,54,28,64
18-01-18 17:59,11787.4,11910.0,11503.24,11503.24,1229.67,46,42,55,27,61
18-01-18 18:59,11503.24,11800.0,11451.01,11788.35,1186.964,42,39,53,26,60
18-01-18 19:59,11790.0,11849.0,11560.83,11830.0,470.3,42,38,61,25,62
18-01-18 20:59,11825.0,11998.99,11699.99,11823.78,867.554,43,39,55,26,64
18-01-18 21:59,11823.78,11892.86,11440.0,11606.0,901.072,45,42,72,28,67
18-01-18 22:59,11606.0,11606.0,11163.68,11326.52,1024.042,46,42,61,28,68
18-01-18 23:59,11286.81,11388.92,11068.0,11247.57,935.2719999999999,48,46,65,31,67
19-01-18 0:59,11290.9,11565.31,11202.71,11485.09,566.84,51,50,92,33,63
19-01-18 1:59,11500.0,11589.73,11343.0,11498.79,618.0419999999999,47,49,70,32,50
19-01-18 2:59,11498.79,11529.21,11080.39,11090.1,718.925,46,49,60,30,43
19-01-18 3:59,11116.47,11294.55,11080.37,11223.89,373.26099999999997,47,51,67,33,44
19-01-18 4:59,11177.54,11532.0,11054.84,11411.96,564.753,48,54,66,33,47
19-01-18 5:59,11411.99,11560.83,11303.93,11404.0,456.964,50,58,67,33,48
19-01-18 6:59,11404.0,11677.82,11330.29,11600.88,458.075,49,61,70,32,54
19-01-18 7:59,11592.39,11623.14,11360.6,11447.18,495.94699999999995,47,60,69,29,58
19-01-18 8:59,11436.0,11896.03,11247.62,11767.67,1044.097,45,57,72,25,60
19-01-18 9:59,11761.91,11884.38,11618.7,11712.93,382.87800000000004,43,52,71,23,62
19-01-18 10:59,11717.85,11942.24,11650.65,11912.0,478.74800000000005,42,51,69,22,62
19-01-18 11:59,11912.0,11912.1,11690.01,11792.97,289.073,42,48,68,21,61
19-01-18 12:59,11792.97,12050.39,11780.0,11890.61,589.757,42,47,63,21,59
19-01-18 13:59,11890.61,12035.0,11735.32,11774.01,545.4680000000001,42,46,64,21,57
19-01-18 14:59,11769.91,11860.72,11445.94,11534.87,764.903,43,44,64,21,56
19-01-18 15:59,11534.87,11687.0,11454.05,11559.26,456.846,44,44,66,22,55
19-01-18 16:59,11559.26,11735.32,11550.1,11676.25,388.162,43,42,71,22,55
19-01-18 17:59,11676.25,11689.0,11191.59,11288.66,1056.1480000000001,43,42,68,23,55
19-01-18 18:59,11288.66,11349.95,11025.18,11270.01,1150.248,43,40,63,23,54
19-01-18 19:59,11270.0,11375.44,11161.78,11285.9,462.29400000000004,44,40,62,25,60
19-01-18 20:59,11290.0,11474.54,11190.58,11420.52,385.73199999999997,47,40,61,25,64
19-01-18 21:59,11420.52,11560.83,11310.07,11387.6,364.615,45,42,65,26,69
19-01-18 22:59,11387.24,11413.72,11250.0,11297.48,240.118,47,43,69,29,69
19-01-18 23:59,11297.41,11560.83,11254.46,11552.0,352.119,48,46,66,30,65
20-01-18 0:59,11560.82,11676.87,11515.94,11612.54,224.486,49,49,66,35,57
20-01-18 1:59,11612.35,11780.0,11565.96,11731.06,469.01300000000003,52,50,63,43,50
20-01-18 2:59,11731.05,11781.4,11574.85,11749.97,287.721,27,38,71,34,45
20-01-18 3:59,11749.97,11884.73,11715.31,11789.86,264.197,30,40,71,39,42
20-01-18 4:59,11789.86,12325.03,11618.7,12305.49,846.9730000000001,30,43,70,37,41
20-01-18 5:59,12325.03,12700.0,12297.02,12654.0,1539.483,29,43,74,33,39
20-01-18 6:59,12654.0,12720.0,12367.53,12460.51,602.872,31,48,76,35,43
20-01-18 7:59,12470.99,12650.0,12402.15,12615.0,403.44300000000004,30,49,75,34,47
20-01-18 8:59,12615.0,12822.98,12500.0,12792.68,506.267,29,46,79,30,53
20-01-18 9:59,12792.58,12823.03,12522.44,12554.99,427.695,28,44,76,28,53
20-01-18 10:59,12555.99,12620.08,12491.21,12620.08,277.83,48,63,79,52,66
20-01-18 11:59,12620.28,12630.02,12343.02,12349.37,320.79200000000003,52,66,82,56,71
20-01-18 12:59,12349.99,12574.09,12310.0,12541.85,341.042,53,68,78,51,75
20-01-18 13:59,12548.1,12711.46,12485.0,12493.98,401.0,44,59,76,35,70
20-01-18 14:59,12494.59,12750.08,12485.02,12633.78,295.883,43,54,75,31,61
20-01-18 15:59,12632.98,12690.0,12500.0,12569.4,248.58900000000003,45,52,77,35,58
20-01-18 16:59,12539.76,12935.58,12539.76,12850.04,434.42900000000003,46,52,83,36,57
20-01-18 17:59,12857.85,13000.34,12735.49,12833.95,428.478,44,49,84,32,56
20-01-18 18:59,12834.41,13052.12,12800.0,12968.01,434.296,42,46,83,30,53
20-01-18 19:59,12961.0,12999.9,12711.46,12795.12,382.985,47,47,80,37,56
20-01-18 20:59,12764.54,12847.14,12616.6,12784.03,224.949,53,53,80,45,63
20-01-18 21:59,12778.69,12935.58,12742.3,12933.99,215.31599999999997,46,49,82,35,64
20-01-18 22:59,12933.93,12977.0,12815.09,12874.85,317.105,50,51,85,39,69
20-01-18 23:59,12874.0,12874.0,12685.08,12775.99,425.611,79,75,90,74,84
21-01-18 0:59,12782.99,12791.88,12374.99,12374.99,469.209,100,100,96,100,100
21-01-18 1:59,12367.1,12570.0,12367.08,12506.01,245.763,72,85,86,57,72
21-01-18 2:59,12516.08,12657.65,12423.35,12577.91,286.001,62,76,80,47,56
21-01-18 3:59,12577.0,12704.97,12470.01,12500.0,498.38300000000004,57,70,79,44,48
21-01-18 4:59,12500.0,12520.0,12274.79,12274.79,317.03700000000003,58,72,80,47,45
21-01-18 5:59,12274.0,12334.83,12093.6,12103.72,607.269,66,83,83,60,47
21-01-18 6:59,12117.06,12269.05,11970.0,12028.38,419.76,62,82,85,53,50
21-01-18 7:59,12020.0,12046.38,11794.07,11970.0,786.2,60,83,86,46,62
21-01-18 8:59,11963.57,12092.27,11843.9,11931.61,449.37699999999995,55,78,86,37,63
21-01-18 9:59,11931.61,11932.54,11647.75,11735.0,738.68,50,71,85,33,64
21-01-18 10:59,11734.98,11942.21,11723.62,11797.5,336.594,47,66,87,29,65
21-01-18 11:59,11822.52,12200.52,11784.86,12180.0,601.124,46,63,84,28,62
21-01-18 12:59,12180.0,12244.18,11973.99,12028.64,272.02099999999996,52,67,82,32,70
21-01-18 13:59,12027.62,12243.81,11972.1,12033.58,257.559,53,65,78,31,65
21-01-18 14:59,12033.99,12099.97,11750.0,11772.71,555.4590000000001,52,61,76,31,60
21-01-18 15:59,11789.83,11941.72,11589.73,11589.73,464.773,54,61,80,33,59
21-01-18 16:59,11589.73,11598.49,11247.62,11299.0,1018.173,78,79,92,50,67
21-01-18 17:59,11296.0,11509.08,11214.4,11456.15,700.932,86,84,94,56,70
21-01-18 18:59,11457.99,11521.78,11291.27,11514.92,606.681,75,76,92,42,66
21-01-18 19:59,11513.68,11647.75,11450.0,11494.27,392.952,68,68,89,36,64
21-01-18 20:59,11494.74,11539.62,11100.0,11159.0,566.2040000000001,68,65,85,37,65
21-01-18 21:59,11142.49,11388.92,11142.49,11388.92,398.902,64,63,86,33,66
21-01-18 22:59,11388.92,11500.0,11191.59,11241.99,309.82599999999996,63,66,86,33,70
21-01-18 23:59,11241.99,11560.77,11231.17,11558.87,299.846,66,72,90,38,78
22-01-18 0:59,11558.87,11735.31,11483.72,11708.92,412.773,66,77,92,42,76
22-01-18 1:59,11708.92,11708.92,11388.92,11469.79,251.821,59,71,87,37,58
22-01-18 2:59,11438.0,11589.73,11247.62,11579.88,317.14099999999996,55,64,80,35,48
22-01-18 3:59,11579.88,11579.89,11442.82,11541.58,162.119,53,66,79,35,44
22-01-18 4:59,11537.21,11789.98,11524.88,11634.09,339.267,54,70,81,38,40
22-01-18 5:59,11643.23,11654.87,11420.7,11473.27,304.107,54,75,83,38,43
22-01-18 6:59,11497.12,11689.88,11464.27,11634.03,208.14700000000002,54,75,86,37,45
22-01-18 7:59,11634.03,11798.0,11523.84,11756.5,358.62699999999995,53,75,83,33,53
22-01-18 8:59,11756.45,11900.71,11686.1,11753.49,533.453,50,72,85,29,56
22-01-18 9:59,11734.01,11910.78,11590.93,11744.11,946.16,48,68,85,26,56
22-01-18 10:59,11744.0,11780.45,11615.03,11717.95,351.371,44,63,84,23,58
22-01-18 11:59,11718.27,11760.97,11303.93,11303.93,488.05,41,59,86,21,58
22-01-18 12:59,11303.93,11406.62,11203.49,11343.24,650.925,39,55,82,20,56
22-01-18 13:59,11343.24,11346.24,10500.0,10686.69,2444.03,41,55,76,21,58
22-01-18 14:59,10670.78,10941.07,10583.68,10739.86,1208.369,42,56,77,22,57
22-01-18 15:59,10700.01,10785.63,10330.01,10481.08,1206.336,41,51,81,22,53
22-01-18 16:59,10481.08,10751.0,10440.0,10588.91,970.4,41,49,88,22,52
22-01-18 17:59,10578.39,10777.85,10565.42,10630.0,333.68,42,51,86,24,56
22-01-18 18:59,10630.38,10719.71,10461.97,10488.78,499.981,40,48,91,24,53
22-01-18 19:59,10488.78,10673.05,10435.88,10619.5,812.448,39,45,84,23,51
22-01-18 20:59,10625.0,10644.49,10271.51,10399.87,1290.498,38,43,81,23,52
22-01-18 21:59,10387.06,10442.99,10028.41,10350.0,1297.583,38,43,82,23,53
22-01-18 22:59,10358.0,10700.0,10307.95,10699.97,946.732,39,45,87,24,61
22-01-18 23:59,10695.07,10875.99,10568.87,10808.99,730.188,41,47,88,25,64
23-01-18 0:59,10810.0,10883.08,10642.83,10808.26,627.814,41,48,85,27,56
23-01-18 1:59,10843.99,10964.35,10700.0,10725.91,508.639,39,47,83,27,50
23-01-18 2:59,10699.73,10874.31,10673.05,10780.0,219.78799999999998,37,45,74,25,43
23-01-18 3:59,10786.71,10994.56,10780.02,10850.0,274.71299999999997,36,46,73,26,38
23-01-18 4:59,10883.17,10950.0,10593.4,10631.21,327.35900000000004,36,48,77,29,33
23-01-18 5:59,10634.0,10652.46,10280.71,10439.15,1768.682,38,52,76,30,35
23-01-18 6:59,10468.51,10619.26,10255.07,10350.0,381.004,38,54,78,28,36
23-01-18 7:59,10351.43,10435.88,10202.0,10310.0,465.779,37,55,78,26,45
23-01-18 8:59,10309.99,10807.13,10223.92,10729.1,935.128,36,55,80,23,47
23-01-18 9:59,10741.51,10792.91,10461.97,10524.44,585.9259999999999,34,50,82,20,51
23-01-18 10:59,10500.07,10704.89,10280.71,10362.39,1252.637,32,47,83,18,52
23-01-18 11:59,10389.32,10496.17,9927.54,10193.33,1286.586,30,45,82,17,51
23-01-18 12:59,10193.99,10427.0,10037.99,10260.1,872.345,29,42,75,16,49
23-01-18 13:59,10260.1,10461.97,10153.5,10317.8,631.385,29,41,69,16,46
23-01-18 14:59,10321.84,10514.34,10230.06,10451.0,619.54,30,40,74,16,45
23-01-18 15:59,10451.0,10830.0,10380.0,10774.61,878.081,29,38,70,17,44
23-01-18 16:59,10765.0,11409.87,10758.0,11370.0,1629.935,30,38,77,18,43
23-01-18 17:59,11370.0,11398.88,11108.07,11183.9,888.664,30,37,76,19,42
23-01-18 18:59,11183.99,11387.69,11146.23,11234.98,539.432,29,35,73,17,43
23-01-18 19:59,11207.45,11262.6,10942.9,11025.0,654.02,30,35,69,18,47
23-01-18 20:59,11029.7,11188.88,10888.43,11128.44,570.565,31,34,71,19,46
23-01-18 21:59,11137.47,11141.5,10942.9,10980.54,319.823,29,33,73,19,48
23-01-18 22:59,10994.28,11203.18,10980.66,11050.0,523.721,30,33,71,19,46
23-01-18 23:59,11050.0,11085.52,10780.18,10851.82,471.57099999999997,31,35,70,20,47
24-01-18 0:59,10848.99,10906.42,10550.0,10600.0,745.0419999999999,32,36,69,20,54
24-01-18 1:59,10599.99,10807.13,10580.0,10657.75,337.11300000000006,30,37,65,21,47
24-01-18 2:59,10657.76,10791.27,10587.01,10770.36,277.796,30,36,62,20,38
24-01-18 3:59,10777.74,10888.39,10665.07,10838.38,290.84,28,36,62,20,37
24-01-18 4:59,10838.27,10849.61,10488.13,10691.61,496.338,27,37,58,21,32
24-01-18 5:59,10688.38,10780.18,10573.78,10640.24,171.666,28,41,60,20,32
24-01-18 6:59,10640.24,11025.18,10590.06,10959.8,371.037,29,44,61,21,30
24-01-18 7:59,10964.99,11120.0,10888.39,10947.07,353.45599999999996,32,52,62,23,33
24-01-18 8:59,10965.32,11028.0,10834.69,10869.29,376.662,30,52,58,20,37
24-01-18 9:59,10869.28,11135.84,10791.26,11120.19,624.56,28,47,61,18,41
24-01-18 10:59,11120.19,11218.54,10970.4,11023.95,619.58,27,45,60,17,51
24-01-18 11:59,11016.31,11219.57,10915.61,11068.0,577.684,25,42,58,15,51
24-01-18 12:59,11055.63,11483.95,10973.68,11348.05,1287.5410000000002,24,39,54,14,50
24-01-18 13:59,11339.81,11413.14,11219.57,11335.43,433.349,23,36,54,14,46
24-01-18 14:59,11335.48,11500.0,11236.0,11300.0,624.941,23,35,56,14,44
24-01-18 15:59,11300.0,11333.0,11052.74,11069.93,538.635,23,33,51,14,42
24-01-18 16:59,11072.0,11124.78,10952.01,11047.14,464.23699999999997,24,32,53,14,40
24-01-18 17:59,11047.1,11141.03,10890.0,11111.01,349.57599999999996,23,33,55,15,41
24-01-18 18:59,11111.01,11190.0,10980.44,11047.74,461.346,24,33,54,16,43
24-01-18 19:59,11047.66,11225.0,10980.0,11187.34,358.333,25,34,56,16,48
24-01-18 20:59,11201.08,11255.02,11130.0,11170.07,386.52,25,34,56,17,51
24-01-18 21:59,11171.69,11301.85,11143.38,11233.84,299.88599999999997,26,33,56,17,53
24-01-18 22:59,11233.85,11256.06,11076.86,11113.67,211.418,26,32,58,17,52
24-01-18 23:59,11113.67,11474.55,11091.11,11400.96,915.23,27,33,60,18,55
25-01-18 0:59,11400.98,11433.16,11300.0,11318.06,211.487,28,35,61,19,55
25-01-18 1:59,11308.84,11550.32,11300.21,11465.49,614.854,28,36,60,20,54
25-01-18 2:59,11465.49,11725.0,11373.29,11563.79,1122.191,27,37,55,21,44
25-01-18 3:59,11560.01,11741.82,11500.0,11633.02,359.25800000000004,27,35,54,20,35
25-01-18 4:59,11630.8,11666.15,11388.92,11450.12,377.624,26,36,54,20,34
25-01-18 5:59,11450.3,11593.0,11449.95,11543.66,237.03,26,37,58,21,31
25-01-18 6:59,11578.01,11647.75,11475.0,11475.0,288.81,27,39,57,21,30
25-01-18 7:59,11493.12,11571.67,11411.21,11425.31,315.11,27,43,56,23,30
25-01-18 8:59,11432.52,11449.32,11260.0,11315.41,564.845,26,42,57,21,33
25-01-18 9:59,11315.41,11349.9,11195.27,11340.07,336.06199999999995,27,41,55,21,37
25-01-18 10:59,11342.9,11433.0,11271.05,11320.0,279.118,24,39,54,17,41
25-01-18 11:59,11310.47,11384.18,11150.0,11157.0,354.154,24,36,53,16,43
25-01-18 12:59,11163.99,11240.0,11008.5,11038.6,864.052,22,35,55,14,44
25-01-18 13:59,11070.97,11285.22,11058.99,11231.0,478.76800000000003,21,33,55,13,42
25-01-18 14:59,11232.0,11285.74,11150.33,11179.88,373.72900000000004,21,32,51,13,42
25-01-18 15:59,11189.12,11198.76,10890.05,10952.93,955.336,21,29,51,13,40
25-01-18 16:59,10962.05,11155.32,10915.61,10919.65,438.335,22,29,52,14,39
25-01-18 17:59,10919.64,11020.97,10868.57,11015.01,390.478,22,29,53,15,37
25-01-18 18:59,11022.4,11280.93,11022.4,11246.98,334.539,25,30,55,19,40
25-01-18 19:59,11246.98,11289.0,11160.36,11231.92,256.778,25,30,56,19,44
25-01-18 20:59,11231.26,11388.92,11172.49,11251.9,422.95300000000003,24,29,55,18,44
25-01-18 21:59,11257.29,11345.0,11135.84,11252.43,286.993,24,28,56,17,45
25-01-18 22:59,11262.44,11313.5,11150.0,11150.1,179.697,25,28,55,19,47
25-01-18 23:59,11151.38,11199.86,11079.86,11155.54,170.644,26,30,80,21,50
26-01-18 0:59,11140.01,11423.41,11105.13,11400.29,785.967,26,32,100,20,47
26-01-18 1:59,11383.38,11401.45,11281.06,11325.34,165.945,26,32,71,20,39
26-01-18 2:59,11327.66,11635.0,11327.66,11590.0,660.2919999999999,27,33,65,20,34
26-01-18 3:59,11587.04,11589.99,11470.36,11557.44,247.729,26,34,65,21,33
26-01-18 4:59,11557.37,11571.41,11388.92,11466.86,311.032,26,35,64,21,30
26-01-18 5:59,11468.08,11501.57,11360.52,11360.62,149.447,26,37,67,22,31
26-01-18 6:59,11360.62,11454.1,11321.0,11379.43,282.184,27,41,69,22,30
26-01-18 7:59,11379.43,11408.14,11030.0,11060.86,681.528,26,42,70,21,41
26-01-18 8:59,11050.01,11060.59,10488.13,10745.24,2079.641,25,41,73,19,47
26-01-18 9:59,10740.61,10751.92,10263.32,10488.02,2179.034,25,39,71,16,47
26-01-18 10:59,10468.88,10619.89,10350.0,10532.33,893.952,24,38,77,14,52
26-01-18 11:59,10532.33,10563.86,10383.9,10523.99,636.715,22,35,78,14,48
26-01-18 12:59,10519.99,10699.72,10402.0,10601.0,509.73199999999997,22,34,76,13,47
26-01-18 13:59,10610.3,10780.18,10540.63,10541.0,945.559,23,33,69,14,48
26-01-18 14:59,10541.0,10845.74,10540.63,10831.7,534.137,24,32,68,15,44
26-01-18 15:59,10815.99,11059.99,10790.0,11043.08,1037.506,30,36,70,21,45
26-01-18 16:59,11049.98,11250.0,11042.55,11100.0,1037.437,29,36,73,19,46
26-01-18 17:59,11099.97,11178.19,10970.26,11178.19,398.87199999999996,31,36,78,19,48
26-01-18 18:59,11158.83,11181.63,10991.41,11047.11,212.37900000000002,30,35,74,19,48
26-01-18 19:59,11037.14,11051.0,10869.04,10961.35,364.585,29,33,71,18,49
26-01-18 20:59,10961.28,11087.49,10932.35,10995.0,180.96900000000002,30,32,73,18,58
26-01-18 21:59,10995.01,11010.01,10830.0,10925.97,236.18099999999998,31,32,73,19,66
26-01-18 22:59,10925.97,10942.24,10780.18,10805.11,174.856,31,33,76,19,64
26-01-18 23:59,10805.0,11160.8,10780.4,11092.95,355.949,37,38,75,25,68
27-01-18 0:59,11093.74,11191.59,11052.84,11110.8,255.96400000000003,34,38,76,22,64
27-01-18 1:59,11108.68,11108.68,10921.0,10982.86,167.266,31,38,71,21,51
27-01-18 2:59,10970.25,11247.62,10891.02,11152.68,491.814,29,36,66,21,42
27-01-18 3:59,11117.25,11197.99,10989.67,11038.25,350.645,94,77,84,88,78
27-01-18 4:59,11038.28,11175.66,11006.0,11047.61,182.56900000000002,90,76,86,88,67
27-01-18 5:59,11047.61,11298.0,11023.25,11252.02,514.585,92,80,89,92,65
27-01-18 6:59,11252.01,11424.88,11235.03,11308.09,522.284,90,87,88,92,63
27-01-18 7:59,11297.55,11309.93,11135.84,11220.63,253.958,94,94,92,95,66
27-01-18 8:59,11200.0,11306.91,11083.23,11152.92,305.863,99,100,94,100,87
27-01-18 9:59,11152.95,11310.87,11100.0,11269.64,397.881,95,95,93,86,86
27-01-18 10:59,11275.25,11359.9,11171.0,11214.78,262.762,90,90,93,79,93
27-01-18 11:59,11214.89,11248.58,10815.84,10938.9,764.247,83,83,100,67,91
27-01-18 12:59,10938.9,11038.75,10881.99,10954.95,336.968,78,76,99,63,85
27-01-18 13:59,10920.02,11080.37,10920.02,11042.99,250.234,78,75,92,59,84
27-01-18 14:59,11030.98,11040.03,10907.46,10998.23,339.582,86,76,86,68,83
27-01-18 15:59,10998.19,11525.0,10988.47,11500.01,1045.282,84,74,86,65,78
27-01-18 16:59,11500.99,11579.41,11366.18,11555.1,697.2410000000001,84,71,87,63,73
27-01-18 17:59,11556.0,11575.77,11379.03,11430.36,696.828,84,69,91,61,72
27-01-18 18:59,11449.68,11483.01,11389.89,11444.99,265.973,83,66,93,60,74
27-01-18 19:59,11427.02,11520.0,11391.83,11465.11,223.665,87,72,94,65,74
27-01-18 20:59,11465.04,11610.0,11465.04,11505.35,772.5980000000001,84,69,87,66,80
27-01-18 21:59,11510.12,11630.47,11452.1,11553.35,709.7339999999999,83,64,91,63,77
27-01-18 22:59,11553.46,11593.87,11388.92,11476.99,245.38099999999997,84,63,88,67,83
27-01-18 23:59,11476.99,11497.99,11332.29,11446.54,248.80700000000002,89,65,90,67,90
28-01-18 0:59,11446.54,11597.17,11424.99,11493.79,292.694,94,67,95,74,90
28-01-18 1:59,11493.79,11549.23,11381.01,11448.97,209.87900000000002,95,72,100,83,88
28-01-18 2:59,11448.97,11499.9,11360.52,11433.0,321.302,100,75,91,89,81
28-01-18 3:59,11432.31,11524.67,11392.5,11434.49,198.062,92,74,89,90,68
28-01-18 4:59,11470.99,11764.66,11462.87,11750.0,598.533,88,73,86,84,60
28-01-18 5:59,11750.0,11882.75,11731.68,11787.49,693.1460000000001,88,75,88,85,61
28-01-18 6:59,11786.35,11989.15,11780.02,11948.43,589.852,88,80,86,87,62
28-01-18 7:59,11969.99,11981.61,11774.0,11824.66,492.999,91,88,92,93,63
28-01-18 8:59,11800.01,11910.13,11776.03,11824.9,356.01,90,91,89,83,70
28-01-18 9:59,11824.9,11893.79,11710.11,11800.14,394.50800000000004,87,89,94,79,80
28-01-18 10:59,11800.15,11868.62,11676.87,11711.99,820.941,80,84,90,66,86
28-01-18 11:59,11711.99,11810.01,11683.1,11800.0,389.99800000000005,76,77,95,59,88
28-01-18 12:59,11809.5,11897.3,11532.0,11543.42,783.087,71,72,97,57,81
28-01-18 13:59,11541.1,11716.96,11530.01,11681.1,432.098,70,71,89,54,81
28-01-18 14:59,11674.86,11690.78,11548.3,11605.13,463.20599999999996,73,70,87,53,76
28-01-18 15:59,11605.13,11692.98,11572.0,11583.63,489.065,75,67,84,55,78
28-01-18 16:59,11583.63,11709.55,11572.0,11640.0,291.291,75,67,87,62,74
28-01-18 17:59,11659.7,11730.77,11600.25,11642.55,326.26,77,66,89,68,77
28-01-18 18:59,11642.56,11712.65,11573.41,11599.99,267.362,77,63,89,65,80
28-01-18 19:59,11599.99,11707.07,11562.0,11706.36,283.3,76,63,86,63,85
28-01-18 20:59,11709.84,11816.5,11626.91,11767.46,454.36400000000003,76,60,85,66,83
28-01-18 21:59,11767.4,11819.83,11700.0,11775.24,285.798,77,57,84,67,83
28-01-18 22:59,11791.51,11803.51,11700.0,11721.74,110.68299999999999,77,57,82,65,97
28-01-18 23:59,11713.01,11768.93,11652.65,11685.58,396.75199999999995,79,59,90,68,94
29-01-18 0:59,11685.58,11820.01,11641.03,11754.64,439.531,84,60,92,69,100
29-01-18 1:59,11754.64,11766.12,11303.93,11386.0,812.88,85,66,90,78,97
29-01-18 2:59,11390.01,11464.01,11300.0,11420.0,499.43699999999995,83,66,86,79,87
29-01-18 3:59,11406.62,11467.16,11306.7,11452.35,269.388,87,70,83,82,76
29-01-18 4:59,11452.99,11532.0,11415.2,11461.63,379.92800000000005,80,68,78,80,66
29-01-18 5:59,11484.46,11494.77,11425.72,11466.56,137.126,83,73,81,85,64
29-01-18 6:59,11466.56,11482.99,11201.1,11272.06,636.078,83,81,85,89,58
29-01-18 7:59,11287.0,11312.2,11167.04,11211.0,434.98199999999997,84,84,85,86,65
29-01-18 8:59,11212.0,11388.92,11116.0,11280.1,932.61,82,90,85,80,72
